gic2,cik,GVKEY,permno,Industry,CompName,esg_report,year,filename,sentence,Label
35,1090872,126554,87432,Health Care,AGILENT TECHNOLOGIES INC,-1,2007,A_0001090872_10K_20071031_Item7_excerpt.txt,For Agilent overall we have decreased our infrastructure costs compared to 2006 by $115 million.,N
35,1090872,126554,87432,Health Care,AGILENT TECHNOLOGIES INC,-1,2017,A_0001090872_10K_20171031_Item7_excerpt.txt,"For the years ended October 31, 2017, 2016 and 2015, cash dividends of $170 million, $150 million and $133 million were paid on the company's outstanding common stock, respectively.",N
35,1000697,61574,82651,Health Care,WATERS CORP,-1,2011,WAT_0001000697_10K_20101231_Item7_excerpt.t,Net cash provided from deferred revenue and customer advances in both 2009 and 2008 was a result of the installed base of customers renewing annual service contracts.,N
40,831001,3243,70519,Financials,CITIGROUP INC,-1,2009,C_0000831001_10K_20081231_Item7_excerpt.txt,"After the expected completion of the joint venture transaction, which is subject to and contingent upon regulatory approvals, a significant portion of the earnings in the joint venture, of which Citigroup will share 49%, will be derived from the profitability of the joint venture.",N
40,831001,3243,70519,Financials,CITIGROUP INC,-1,2013,C_0000831001_10K_20121231_Item7_excerpt.txt,"The $65 billion, or 32%, decline in cash and deposits with banks during the fourth quarter of 2012 was similarly driven by cash used to repay short-term borrowings and long-term debt obligations and the redeployment of excess cash into investments.",N
40,93751,10035,72726,Financials,STATE STREET CORP,-1,2011,STT_0000093751_10K_20101231_Item7_excerpt.t,"There were no non-accrual loans as of December 31, 2008, 2007 or 2006.",N
40,93751,10035,72726,Financials,STATE STREET CORP,-1,2012,STT_0000093751_10K_20111231_Item7_excerpt.t,"In calculating our NIR-at-risk, we start with a base amount of NIR that is projected over the next twelve months, assuming our forecasted yield curve over the period.",N
40,93751,10035,72726,Financials,STATE STREET CORP,-1,2015,STT_0000093751_10K_20141231_Item7_excerpt.t,"Global Treasury manages our exposure to changes in interest rates on a consolidated basis organized into three regional treasury units, North America, Europe and Asia/Pacific, to reflect the growing, global nature of our exposures and to capture the impact of changes in regional market environments on our total risk position.",N
40,93751,10035,72726,Financials,STATE STREET CORP,-1,2019,STT_0000093751_10K_20181231_Item7_excerpt.t,"Events that may indicate impairment include: significant or adverse changes in the business, economic or political climate; an adverse action or assessment by a regulator; unanticipated competition; and a more-likely-than-not expectation that we will sell or otherwise dispose of a business to which the goodwill or other intangible assets relate.",N
40,1120193,149337,90601,Financials,NASDAQ INC,-1,2015,NDAQ_0001120193_10K_20141231_Item7_excerpt.,"The following summarizes significant changes in our financial performance for the year ended December 31, 2014 when compared with the same period in 2013:  •Revenues less transaction-based expenses increased $172 million, or 9.1%, to $2,067 million in 2014, compared with $1,895 million in 2013, reflecting an operational increase of $196 million and an unfavorable impact from foreign exchange of $24 million.",N
40,1120193,149337,90601,Financials,NASDAQ INC,-1,2016,NDAQ_0001120193_10K_20151231_Item7_excerpt.,"The effective tax rate may vary from period to period depending on, among other factors, the geographic and business mix of earnings and losses.",N
40,1120193,149337,90601,Financials,NASDAQ INC,-1,2017,NDAQ_0001120193_10K_20161231_Item7_excerpt.,"In 2016, our Corporate Solutions business launched Nasdaq IR Insight, our investor relations platform.",N
45,320193,1690,14593,Information Technology,APPLE INC,-1,2006,AAPL_0000320193_10K_20060930_Item7_excerpt.,"It combines digital music composition, notation, and audio production facilities in one comprehensive product and includes software instruments such as Sculpture®, a component-modeling based synthesizer; UltraBeat®, a drum synthesizer with built-in step sequencer; and digital signal processing (DSP) plug-ins including Guitar Amp Pro, a full-featured guitar amplifier simulator.",N
45,320193,1690,14593,Information Technology,APPLE INC,-1,2010,AAPL_0000320193_10K_20100925_Item7_excerpt.,"Net sales in Asia-Pacific increased $493 million or 18% during 2009 compared to 2008 reflecting strong growth in sales of iPhone and Mac portable systems, offset partially by a decline in sales of iPods and Mac desktop systems, as well as a strengthening of the U.S. dollar against the Australian dollar and other Asian currencies.",N
45,320193,1690,14593,Information Technology,APPLE INC,-1,2012,AAPL_0000320193_10K_20120929_Item7_excerpt.,"Includes revenue from sales of iPad, iPad services, and Apple-branded and third-party iPad accessories.",N
45,320193,1690,14593,Information Technology,APPLE INC,-1,2014,AAPL_0000320193_10K_20140927_Item7_excerpt.,"Greater China growth was driven by higher unit sales and net sales of all major product categories except iPod, in addition to higher net sales of iTunes, Software and Services.",N
45,320193,1690,14593,Information Technology,APPLE INC,-1,2016,AAPL_0000320193_10K_20160924_Item7_excerpt.,"In April 2016, the Company’s Board of Directors increased the share repurchase program authorization from $140 billion to $175 billion of the Company’s common stock, increasing the expected total size of the capital return program from $200 billion to $250 billion.",N
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,-1,2007,ADS_0001101215_10K_20061231_Item7_excerpt.t,Changes in redemption settlement assets is also affected by the timing of receipts and transfers of cash.,N
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,-1,2010,ADS_0001101215_10K_20091231_Item7_excerpt.t,"In October 2009, World Financial Network Credit Card Master Note Trust II issued a 2009-VFC conduit facility, with commitments totaling $227.3 million and maturing October 2010.",N
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,-1,2011,ADS_0001101215_10K_20101231_Item7_excerpt.t,"Amortization of purchased intangibles decreased $4.2 million, or 6.2%, to $63.1 million for the year ended December 31, 2009 due in part to foreign currency exchange rate impact on those assets held by our Canadian operations and in part due to certain assets that became fully amortized.",N
45,1101215,143974,89002,Information Technology,ALLIANCE DATA SYSTEMS CORP,-1,2018,ADS_0001101215_10K_20171231_Item7_excerpt.t,"Depreciation and other amortization increased $25.0 million, or 18%, to $167.1 million for the year ended December 31, 2016, as compared to $142.1 million for the year ended December 31, 2015, due to additional amortization on capitalized software projects as well as assets placed into service from recent capital expenditures.",N
45,1175454,184700,12449,Information Technology,FLEETCOR TECHNOLOGIES INC,-1,2012,FLT_0001175454_10K_20111231_Item7_excerpt.t,"International operating income increased from $54.3 million in 2009 to $63.8 million in 2010, an increase of $9.5 million, or 17.5%.",N
45,1175454,184700,12449,Information Technology,FLEETCOR TECHNOLOGIES INC,-1,2017,FLT_0001175454_10K_20161231_Item7_excerpt.t,The increase in our consolidated revenue was primarily due to the following: [DATA_TABLE_REMOVED]  •Organic growth in certain of our payment programs driven primarily by increases in both volume and revenue per transaction.,N
45,1175454,184700,12449,Information Technology,FLEETCOR TECHNOLOGIES INC,-1,2018,FLT_0001175454_10K_20171231_Item7_excerpt.t,The transition tax can be paid over eight years.,N
45,883241,24975,77357,Information Technology,SYNOPSYS INC,-1,2005,SNPS_0000883241_10K_20041031_Item7_excerpt.,"During fiscal 2003, Synopsys decided to discontinue the DELA project.",N
45,883241,24975,77357,Information Technology,SYNOPSYS INC,-1,2008,SNPS_0000883241_10K_20081031_Item7_excerpt.,The increase in total revenue for fiscal 2008 compared to fiscal 2007 was primarily due to bookings in prior years leading to increased current period time-based license revenue.,N
50,1065280,147579,89393,Communication Services,NETFLIX INC,-1,2004,NFLX_0001065280_10K_20031231_Item7_excerpt.,"Our postage rate per title in 2002 was lower than 2001, notwithstanding the rate for first-class postage increasing to $0.37 from $0.34 on June 20, 2002.",N
50,1065280,147579,89393,Communication Services,NETFLIX INC,-1,2009,NFLX_0001065280_10K_20081231_Item7_excerpt.,"In the first quarter of 2009, we discontinued retail sales of previously viewed DVDs to subscribers.",N
50,1065280,147579,89393,Communication Services,NETFLIX INC,-1,2019,NFLX_0001065280_10K_20181231_Item7_excerpt.,"In addition, from time to time, we encounter fraudulent use of payment methods, which could impact our results of operations and if not adequately controlled and managed could create negative consumer perceptions of our service.",N
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,-1,2005,IPG_0000051644_10K_20041231_Item7_excerpt.t,We sold the TNS stock in December 2003 for net proceeds of approximately $42.0.,N
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,-1,2006,IPG_0000051644_10K_20051231_Item7_excerpt.t,"Our operating activities utilized cash of approximately $20.2, compared to cash provided by operating activities of $464.8 in 2004 and $502.6 in 2003.",N
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,-1,2011,IPG_0000051644_10K_20101231_Item7_excerpt.t,We believe the new approach provides a better estimate of the discount rate because it reflects the approach the company would use if actually acquiring a portfolio of bonds to immunize or effectively settle our obligation.,N
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,-1,2012,IPG_0000051644_10K_20111231_Item7_excerpt.t,"In May 2011, we entered into an amendment and restatement of our credit agreement originally dated as of July 18, 2008 (the “Credit Agreement”), increasing the commitments of the lenders to $1,000.0 from $650.0, and extending the Credit Agreement's expiration to May 31, 2016.",N
50,51644,6136,53065,Communication Services,INTERPUBLIC GROUP OF COS,-1,2019,IPG_0000051644_10K_20181231_Item7_excerpt.t,"For 2018, net interest expense increased by $29.8 as compared to 2017, primarily attributable to increased cash interest expense from the issuance of $2,500.0 of long-term debt in September and October of 2018 in order to finance the Acxiom Acquisition as well as increased short-term borrowings and higher interest rates throughout the year.",N
50,39899,4988,47941,Communication Services,TEGNA INC,-1,2008,TGNA_0000039899_10K_20071230_Item7_excerpt.,The newspaper segment in 2007 contributed 89% of the companys revenues and 86% of its operating income.,N
55,72903,7977,23931,Utilities,XCEL ENERGY INC,-1,2001,XEL_0000072903_10K_20001231_Item7_excerpt.t,"Such changes could have a material, adverse affect on Xcel Energy's results of operations in the period the write-off is recorded.",N
55,72903,7977,23931,Utilities,XCEL ENERGY INC,-1,2003,XEL_0000072903_10K_20021231_Item7_excerpt.t,"Financial Restructuring  As discussed previously, both the continuing and discontinued operations of NRG in 2002 included material losses for asset impairments and estimated disposal losses.",N
